-2.000000e+01	4.643198e-46	0.000000e+00
-1.995000e+01	9.855650e-46	0.000000e+00
-1.990000e+01	2.085774e-45	0.000000e+00
-1.985000e+01	4.401121e-45	0.000000e+00
-1.980000e+01	9.259199e-45	0.000000e+00
-1.975000e+01	1.942217e-44	0.000000e+00
-1.970000e+01	4.061965e-44	0.000000e+00
-1.965000e+01	8.470108e-44	0.000000e+00
-1.960000e+01	1.760987e-43	0.000000e+00
-1.955000e+01	3.650378e-43	0.000000e+00
-1.950000e+01	7.544562e-43	0.000000e+00
-1.945000e+01	1.554694e-42	0.000000e+00
-1.940000e+01	3.194262e-42	0.000000e+00
-1.935000e+01	6.543513e-42	0.000000e+00
-1.930000e+01	1.336492e-41	0.000000e+00
-1.925000e+01	2.721678e-41	0.000000e+00
-1.920000e+01	5.526146e-41	0.000000e+00
-1.915000e+01	1.118724e-40	0.000000e+00
-1.910000e+01	2.258080e-40	0.000000e+00
-1.905000e+01	4.544341e-40	0.000000e+00
-1.900000e+01	9.118388e-40	0.000000e+00
-1.895000e+01	1.824235e-39	0.000000e+00
-1.890000e+01	3.638811e-39	0.000000e+00
-1.885000e+01	7.236926e-39	0.000000e+00
-1.880000e+01	1.435043e-38	0.000000e+00
-1.875000e+01	2.837211e-38	0.000000e+00
-1.870000e+01	5.592870e-38	0.000000e+00
-1.865000e+01	1.099244e-37	0.000000e+00
-1.860000e+01	2.154123e-37	0.000000e+00
-1.855000e+01	4.208849e-37	0.000000e+00
-1.850000e+01	8.199232e-37	0.000000e+00
-1.845000e+01	1.592575e-36	0.000000e+00
-1.840000e+01	3.084211e-36	0.000000e+00
-1.835000e+01	5.955324e-36	0.000000e+00
-1.830000e+01	1.146527e-35	0.000000e+00
-1.825000e+01	2.200802e-35	0.000000e+00
-1.820000e+01	4.212068e-35	0.000000e+00
-1.815000e+01	8.037628e-35	0.000000e+00
-1.810000e+01	1.529250e-34	0.000000e+00
-1.805000e+01	2.901000e-34	0.000000e+00
-1.800000e+01	5.487007e-34	0.000000e+00
-1.795000e+01	1.034766e-33	0.000000e+00
-1.790000e+01	1.945663e-33	0.000000e+00
-1.785000e+01	3.647644e-33	0.000000e+00
-1.780000e+01	6.818311e-33	0.000000e+00
-1.775000e+01	1.270752e-32	0.000000e+00
-1.770000e+01	2.361373e-32	0.000000e+00
-1.765000e+01	4.375106e-32	0.000000e+00
-1.760000e+01	8.082262e-32	0.000000e+00
-1.755000e+01	1.488668e-31	0.000000e+00
-1.750000e+01	2.733908e-31	0.000000e+00
-1.745000e+01	5.006001e-31	0.000000e+00
-1.740000e+01	9.139436e-31	0.000000e+00
-1.735000e+01	1.663679e-30	0.000000e+00
-1.730000e+01	3.019547e-30	0.000000e+00
-1.725000e+01	5.464321e-30	0.000000e+00
-1.720000e+01	9.859464e-30	0.000000e+00
-1.715000e+01	1.773754e-29	0.000000e+00
-1.710000e+01	3.181680e-29	0.000000e+00
-1.705000e+01	5.690406e-29	0.000000e+00
-1.700000e+01	1.014738e-28	0.000000e+00
-1.695000e+01	1.804217e-28	0.000000e+00
-1.690000e+01	3.198515e-28	0.000000e+00
-1.685000e+01	5.653702e-28	0.000000e+00
-1.680000e+01	9.964208e-28	0.000000e+00
-1.675000e+01	1.750969e-27	0.000000e+00
-1.670000e+01	3.067893e-27	0.000000e+00
-1.665000e+01	5.359553e-27	0.000000e+00
-1.660000e+01	9.335637e-27	0.000000e+00
-1.655000e+01	1.621387e-26	0.000000e+00
-1.650000e+01	2.807744e-26	0.000000e+00
-1.645000e+01	4.847932e-26	0.000000e+00
-1.640000e+01	8.346116e-26	0.000000e+00
-1.635000e+01	1.432655e-25	0.000000e+00
-1.630000e+01	2.452046e-25	0.000000e+00
-1.625000e+01	4.184524e-25	0.000000e+00
-1.620000e+01	7.120235e-25	0.000000e+00
-1.615000e+01	1.208020e-24	0.000000e+00
-1.610000e+01	2.043552e-24	0.000000e+00
-1.605000e+01	3.446910e-24	0.000000e+00
-1.600000e+01	5.797055e-24	0.000000e+00
-1.595000e+01	9.721173e-24	0.000000e+00
-1.590000e+01	1.625415e-23	0.000000e+00
-1.585000e+01	2.709849e-23	0.000000e+00
-1.580000e+01	4.504655e-23	0.000000e+00
-1.575000e+01	7.466454e-23	0.000000e+00
-1.570000e+01	1.233970e-22	0.000000e+00
-1.565000e+01	2.033445e-22	0.000000e+00
-1.560000e+01	3.341172e-22	0.000000e+00
-1.555000e+01	5.473999e-22	0.000000e+00
-1.550000e+01	8.942332e-22	0.000000e+00
-1.545000e+01	1.456592e-21	0.000000e+00
-1.540000e+01	2.365738e-21	0.000000e+00
-1.535000e+01	3.831230e-21	0.000000e+00
-1.530000e+01	6.186618e-21	0.000000e+00
-1.525000e+01	9.961228e-21	0.000000e+00
-1.520000e+01	1.599255e-20	0.000000e+00
-1.515000e+01	2.560172e-20	0.000000e+00
-1.510000e+01	4.086653e-20	0.000000e+00
-1.505000e+01	6.504513e-20	0.000000e+00
-1.500000e+01	1.032312e-19	0.000000e+00
-1.495000e+01	1.633646e-19	0.000000e+00
-1.490000e+01	2.577842e-19	0.000000e+00
-1.485000e+01	4.056088e-19	0.000000e+00
-1.480000e+01	6.363737e-19	0.000000e+00
-1.475000e+01	9.955707e-19	0.000000e+00
-1.470000e+01	1.553060e-18	0.000000e+00
-1.465000e+01	2.415805e-18	0.000000e+00
-1.460000e+01	3.747090e-18	0.000000e+00
-1.455000e+01	5.795442e-18	0.000000e+00
-1.450000e+01	8.938001e-18	0.000000e+00
-1.445000e+01	1.374539e-17	0.000000e+00
