0.140483	 0.087691	 15.062237	 3.800000	 0.000000
0.524312	 0.617791	 15.102378	 3.700000	 0.000000
0.785461	 0.851081	 15.212416	 4.100000	 0.000000
0.319248	 0.642386	 15.306213	 3.600000	 0.000000
0.947521	 0.664044	 15.403282	 3.600000	 0.000000
0.860256	 0.036635	 15.512376	 3.400000	 0.000000
0.608966	 0.496986	 15.601278	 3.700000	 0.000000
0.836123	 0.755438	 15.709935	 3.500000	 0.000000
0.516646	 0.359952	 15.802350	 3.900000	 0.000000
0.894039	 0.002730	 15.904302	 4.100000	 0.000000
0.805536	 0.288732	 16.021595	 4.500000	 0.000000
0.542867	 0.236482	 16.109308	 4.400000	 0.000000
0.239969	 0.450772	 16.201680	 4.900000	 0.000000
0.630200	 0.363013	 16.300015	 5.300000	 0.000000
0.942851	 0.791428	 16.422861	 5.600000	 0.000000
0.659324	 0.574725	 16.515234	 5.800000	 0.000000
0.261760	 0.499871	 16.610461	 5.900000	 0.000000
0.587701	 0.874215	 16.701980	 5.600000	 0.000000
0.383446	 0.593521	 16.807876	 5.800000	 0.000000
0.563659	 0.073462	 16.916682	 5.600000	 0.000000
0.402801	 0.534635	 17.001159	 5.800000	 0.000000
0.073564	 0.464013	 17.120124	 5.000000	 0.000000
0.331677	 0.424025	 17.210511	 4.800000	 0.000000
0.030752	 0.761378	 17.307546	 4.800000	 0.000000
0.547874	 0.409959	 17.410856	 5.000000	 0.000000
0.103410	 0.443729	 17.508541	 4.800000	 0.000000
0.193069	 0.032726	 17.601982	 5.200000	 0.000000
0.155114	 0.098996	 17.701595	 5.200000	 0.000000
0.243750	 0.905137	 17.810698	 4.500000	 0.000000
0.676068	 0.095903	 17.920682	 4.400000	 0.000000
0.402064	 0.400632	 18.020585	 4.400000	 0.000000
0.924333	 0.964466	 18.101577	 4.800000	 0.000000
0.379463	 0.591681	 18.207064	 4.700000	 0.000000
0.537103	 0.437172	 18.300427	 4.700000	 0.000000
0.050087	 0.451818	 18.408610	 4.700000	 0.000000
0.084106	 0.088107	 18.512005	 4.800000	 0.000000
0.308876	 0.595038	 18.608450	 4.700000	 0.000000
0.042456	 0.138395	 18.727741	 5.400000	 0.000000
0.774598	 0.515102	 18.800655	 5.400000	 0.000000
0.146474	 0.255691	 18.915951	 5.400000	 0.000000
0.202407	 0.727255	 19.002103	 5.200000	 0.000000
0.435910	 0.394371	 19.100379	 4.700000	 0.000000
0.236531	 0.613297	 19.201781	 4.500000	 0.000000
0.227550	 0.770586	 19.300964	 4.000000	 0.000000
0.963896	 0.259316	 19.408954	 4.200000	 0.000000
0.013927	 0.453119	 19.505886	 4.300000	 0.000000
0.512456	 0.471526	 19.627242	 4.200000	 0.000000
0.357884	 0.279757	 19.771780	 4.100000	 0.000000
0.526164	 0.737006	 19.832960	 4.400000	 0.000000
0.976780	 0.878409	 19.908956	 4.800000	 0.000000
0.309001	 0.070846	 20.020398	 4.700000	 0.000000
0.589797	 0.215496	 20.102309	 5.100000	 0.000000
0.879045	 0.482229	 20.205955	 5.300000	 0.000000
0.352230	 0.823668	 20.300677	 5.800000	 0.000000
0.567509	 0.919011	 20.404022	 6.200000	 0.000000
0.101736	 0.661282	 20.514914	 6.000000	 0.000000
0.853080	 0.668129	 20.622492	 5.600000	 0.000000
0.741137	 0.817004	 20.707934	 5.600000	 0.000000
0.337191	 0.690060	 20.804193	 5.500000	 0.000000
0.945905	 0.847561	 20.903222	 5.600000	 0.000000
0.117676	 0.573442	 21.002193	 5.500000	 0.000000
0.818199	 0.237914	 21.102342	 5.300000	 0.000000
0.459939	 0.321917	 21.202331	 5.300000	 0.000000
0.614167	 0.285494	 21.306331	 5.300000	 0.000000
0.646052	 0.754815	 21.411414	 4.800000	 0.000000
0.048003	 0.230325	 21.501477	 4.600000	 0.000000
0.060749	 0.413757	 21.606345	 4.900000	 0.000000
0.009900	 0.903565	 21.712565	 4.700000	 0.000000
0.637211	 0.077322	 21.804895	 4.200000	 0.000000
0.720339	 0.660570	 21.900834	 4.200000	 0.000000
0.796425	 0.905326	 22.004715	 4.100000	 0.000000
0.252529	 0.046487	 22.117083	 4.100000	 0.000000
0.374652	 0.545736	 22.215715	 3.800000	 0.000000
0.754439	 0.579716	 22.322092	 4.300000	 0.000000
0.261092	 0.603443	 22.401649	 4.100000	 0.000000
0.843373	 0.690086	 22.503447	 4.000000	 0.100000
0.936577	 0.056808	 22.629851	 4.400000	 0.000000
0.066043	 0.546019	 22.731312	 4.700000	 0.000000
0.228760	 0.955001	 22.814774	 4.600000	 0.000000
0.356098	 0.961111	 22.905579	 4.200000	 0.000000
0.824989	 0.074380	 23.005033	 3.900000	 0.000000
0.192505	 0.885664	 23.100094	 4.500000	 0.000000
0.255901	 0.017419	 23.259068	 4.400000	 0.000000
0.300052	 0.966308	 23.307822	 4.900000	 0.000000
0.752782	 0.180811	 23.403113	 4.400000	 0.000000
0.470737	 0.538238	 23.501411	 5.100000	 0.000000
0.221897	 0.714454	 23.605756	 4.900000	 0.000000
0.689321	 0.453212	 23.700842	 4.500000	 0.000000
0.668980	 0.109048	 23.805702	 4.600000	 0.000000
0.850933	 0.893167	 23.905861	 4.500000	 0.000000
0.705403	 0.338026	 24.009933	 4.500000	 0.000000
0.168757	 0.077512	 24.100399	 4.900000	 0.000000
0.891089	 0.370386	 24.203002	 5.500000	 0.000000
0.368214	 0.029874	 24.300621	 5.900000	 0.000000
0.160823	 0.074110	 24.410934	 6.000000	 0.000000
0.429184	 0.962984	 24.502225	 5.900000	 0.000000
0.704749	 0.057310	 24.600169	 5.500000	 0.000000
0.432068	 0.845330	 24.704000	 5.800000	 0.000000
0.172109	 0.117344	 24.808759	 5.500000	 0.000000
0.553508	 0.790850	 24.908836	 5.900000	 0.000000
0.139476	 0.090170	 25.030135	 5.500000	 0.000000
0.291563	 0.790290	 25.119272	 5.700000	 0.000000
0.492286	 0.542245	 25.200112	 5.700000	 0.000000
0.577608	 0.135635	 25.308338	 5.500000	 0.000000
0.057709	 0.097523	 25.404554	 5.500000	 0.000000
0.318658	 0.539747	 25.518436	 5.300000	 0.000000
0.528772	 0.871477	 25.614109	 4.900000	 0.000000
0.614003	 0.595130	 25.703631	 4.800000	 0.000000
0.714953	 0.415084	 25.803918	 4.500000	 0.000000
0.189007	 0.470015	 25.901389	 4.900000	 0.000000
0.166655	 0.383145	 26.009111	 4.700000	 0.000000
0.507597	 0.445514	 26.104444	 4.900000	 0.000000
0.800580	 0.455245	 26.213487	 4.900000	 0.000000
0.964848	 0.201438	 26.300831	 5.200000	 0.000000
0.665156	 0.876702	 26.400908	 5.200000	 0.000000
0.307674	 0.094952	 26.576960	 4.900000	 0.000000
0.476473	 0.488230	 26.618409	 4.900000	 0.000000
0.228186	 0.577604	 26.701292	 4.700000	 0.000000
0.006903	 0.525763	 26.805802	 4.900000	 0.000000
0.526995	 0.126449	 26.913807	 5.000000	 0.000000
0.384334	 0.098182	 27.017954	 5.300000	 0.000000
0.405162	 0.175142	 27.118280	 5.100000	 0.000000
0.549848	 0.130004	 27.227300	 5.000000	 0.000000
0.845196	 0.729830	 27.300481	 5.000000	 0.000000
0.091288	 0.622271	 27.407169	 4.800000	 0.000000
0.973494	 0.468223	 27.508307	 5.200000	 0.000000
0.257635	 0.553094	 27.602076	 5.500000	 0.000000
0.928639	 0.457999	 27.709431	 5.200000	 0.000000
0.147634	 0.213995	 27.803602	 5.800000	 0.000000
0.520648	 0.346708	 27.902252	 6.000000	 0.000000
0.720405	 0.007348	 28.006626	 6.100000	 0.000000
0.668276	 0.077618	 28.100273	 6.100000	 0.000000
0.418958	 0.046813	 28.202518	 6.400000	 0.000000
0.295829	 0.309578	 28.300318	 6.700000	 0.000000
0.321401	 0.136119	 28.413634	 6.500000	 0.000000
0.730958	 0.828546	 28.515705	 6.400000	 0.000000
0.729804	 0.321136	 28.613241	 6.100000	 0.000000
0.740293	 0.355721	 28.703921	 6.100000	 0.000000
0.247419	 0.376608	 28.802322	 5.900000	 0.000000
0.241947	 0.255842	 28.904052	 6.000000	 0.000000
0.696452	 0.279690	 29.001274	 5.700000	 0.000000
0.716303	 0.077445	 29.101215	 5.400000	 0.000000
0.183480	 0.542846	 29.200747	 5.700000	 0.000000
0.210138	 0.014587	 29.315591	 5.300000	 0.000000
0.900979	 0.233114	 29.404352	 5.500000	 0.000000
0.435910	 0.939119	 29.501344	 5.500000	 0.000000
0.990700	 0.890457	 29.608339	 5.200000	 0.000000
0.848750	 0.432321	 29.716138	 4.700000	 0.000000
0.349021	 0.379017	 29.817574	 5.300000	 0.000000
0.569293	 0.814572	 29.918285	 5.200000	 0.000000
0.278718	 0.551357	 30.002608	 5.300000	 0.000000
0.141318	 0.980633	 30.109630	 5.200000	 0.000000
0.816046	 0.526673	 30.202681	 4.600000	 0.000000
0.747689	 0.630699	 30.302213	 4.600000	 0.000000
0.998782	 0.398083	 30.405693	 4.900000	 0.000000
0.364679	 0.406311	 30.500631	 4.800000	 0.000000
0.056722	 0.487780	 30.607618	 4.900000	 0.000000
0.289678	 0.685065	 30.725437	 4.700000	 0.000000
0.428650	 0.336442	 30.845386	 4.600000	 0.000000
0.151930	 0.032926	 30.905379	 4.700000	 0.000000
0.909186	 0.655730	 31.035491	 5.000000	 0.000000
0.188660	 0.956174	 31.120399	 5.000000	 0.000000
0.579008	 0.128813	 31.200565	 5.200000	 0.000000
0.835482	 0.221181	 31.308959	 5.200000	 0.000000
0.879039	 0.180996	 31.402246	 4.900000	 0.000000
0.833030	 0.590820	 31.501630	 4.900000	 0.000000
0.626552	 0.504403	 31.605443	 4.400000	 0.000000
0.461468	 0.563792	 31.713179	 4.500000	 0.000000
0.738009	 0.753140	 31.821475	 4.400000	 0.000000
0.360140	 0.403798	 31.902046	 4.300000	 0.000000
0.246130	 0.836636	 32.001883	 4.300000	 0.000000
0.095812	 0.345627	 32.129185	 4.300000	 0.000000
0.047663	 0.526203	 32.201478	 4.600000	 0.000000
0.399981	 0.358152	 32.309462	 4.400000	 0.000000
0.503571	 0.127097	 32.400432	 4.500000	 0.000000
0.276387	 0.034714	 32.527449	 4.400000	 0.000000
0.896269	 0.081857	 32.610062	 5.000000	 0.000000
0.197790	 0.805850	 32.713376	 5.100000	 0.000000
0.668643	 0.185296	 32.811083	 5.600000	 0.000000
0.319655	 0.430277	 32.923332	 5.600000	 0.000000
0.973323	 0.498112	 33.012184	 5.900000	 0.000000
0.495671	 0.028061	 33.113027	 5.700000	 0.000000
0.661484	 0.996076	 33.204267	 5.500000	 0.000000
0.396185	 0.929806	 33.316628	 5.100000	 0.000000
0.687264	 0.180538	 33.403159	 5.500000	 0.000000
0.986022	 0.423833	 33.530267	 5.900000	 0.000000
0.127665	 0.199255	 33.605685	 5.700000	 0.000000
0.604805	 0.205198	 33.702835	 5.800000	 0.000000
0.800965	 0.574924	 33.808097	 6.100000	 0.000000
0.868688	 0.648712	 33.903622	 5.700000	 0.000000
0.612097	 0.376917	 34.005793	 5.800000	 0.000000
0.281377	 0.317387	 34.121509	 5.900000	 0.000000
0.691291	 0.526522	 34.204094	 6.100000	 0.000000
0.507126	 0.791251	 34.324074	 6.100000	 0.000000
0.587619	 0.522689	 34.402847	 6.300000	 0.000000
0.256459	 0.874593	 34.501771	 5.700000	 0.000000
0.179418	 0.648786	 34.605271	 5.700000	 0.000000
0.157429	 0.359250	 34.701270	 6.000000	 0.000000
0.455985	 0.597614	 34.802018	 5.700000	 0.000000
0.438558	 0.175136	 34.901026	 5.700000	 0.000000
0.893827	 0.292969	 35.000130	 6.300000	 0.000000
0.847830	 0.973215	 35.121493	 6.100000	 0.000000
0.369793	 0.598222	 35.202352	 6.200000	 0.000000
0.498355	 0.530953	 35.304899	 5.700000	 0.000000
0.722287	 0.705793	 35.406875	 5.700000	 0.000000
0.987288	 0.970761	 35.509484	 5.100000	 0.000000
0.588080	 0.140850	 35.607231	 5.600000	 0.000000
0.920689	 0.403523	 35.709379	 5.400000	 0.000000
0.306380	 0.960454	 35.811928	 5.900000	 0.000000
0.296745	 0.362229	 35.905125	 6.500000	 0.000000
0.140276	 0.287610	 36.040284	 6.400000	 0.000000
0.481755	 0.544188	 36.103866	 6.700000	 0.000000
0.016044	 0.130758	 36.201364	 6.800000	 0.000000
0.070465	 0.116260	 36.320687	 6.500000	 0.000000
0.043827	 0.706712	 36.424164	 6.700000	 0.000000
0.340566	 0.268966	 36.504691	 6.200000	 0.000000
0.401906	 0.665242	 36.602313	 6.200000	 0.000000
0.159141	 0.606509	 36.746342	 6.000000	 0.000000
0.921557	 0.220650	 36.833720	 5.600000	 0.000000
0.897650	 0.250540	 36.927143	 5.400000	 0.000000
0.655380	 0.394607	 37.003241	 5.200000	 0.000000
0.457702	 0.227965	 37.113842	 5.500000	 0.000000
0.550480	 0.249839	 37.213489	 5.700000	 0.000000
0.165779	 0.256944	 37.309657	 6.100000	 0.000000
0.104235	 0.056341	 37.411610	 6.200000	 0.000000
0.841147	 0.865183	 37.500174	 5.800000	 0.000000
0.821315	 0.263491	 37.606236	 5.800000	 0.000000
0.911470	 0.633150	 37.700336	 5.700000	 0.000000
0.690346	 0.575010	 37.804351	 5.500000	 0.000000
0.554756	 0.350571	 37.906277	 5.000000	 0.000000
0.189176	 0.949230	 38.007070	 5.400000	 0.000000
0.253613	 0.438160	 38.107995	 5.000000	 0.000000
0.265245	 0.997202	 38.204569	 5.000000	 0.000000
0.885838	 0.936857	 38.306127	 4.900000	 0.000000
0.238719	 0.526534	 38.426071	 5.300000	 0.000000
0.726464	 0.404097	 38.513910	 5.300000	 0.000000
0.762557	 0.655530	 38.603501	 5.000000	 0.000000
0.248618	 0.702652	 38.707650	 5.100000	 0.000000
0.646660	 0.958620	 38.800525	 4.900000	 0.000000
0.873127	 0.615579	 38.904812	 4.500000	 0.000000
0.690020	 0.511703	 39.012648	 4.100000	 0.000000
0.583109	 0.386918	 39.111241	 4.100000	 0.100000
0.104589	 0.713003	 39.220467	 4.500000	 0.100000
0.762709	 0.903479	 39.302492	 4.200000	 0.100000
0.387317	 0.658649	 39.418252	 4.000000	 0.000000
0.889877	 0.392850	 39.502180	 3.600000	 0.000000
0.215416	 0.674416	 39.614472	 3.900000	 0.000000
0.402580	 0.312537	 39.705904	 3.500000	 0.000000
0.607890	 0.722151	 39.815383	 3.500000	 0.000000
0.794219	 0.513796	 39.912452	 3.900000	 0.000000
0.642744	 0.994443	 40.023940	 3.800000	 0.000000
0.111349	 0.869553	 40.119593	 3.700000	 0.000000
0.629868	 0.073567	 40.213669	 3.900000	 0.000000
0.142913	 0.989063	 40.303193	 3.900000	 0.000000
0.948252	 0.818641	 40.417217	 3.300000	 0.000000
0.790494	 0.216380	 40.502237	 3.100000	 0.000000
0.008844	 0.390240	 40.603587	 3.300000	 0.000000
0.802255	 0.363836	 40.700003	 3.800000	 0.000000
0.323356	 0.844921	 40.805287	 4.000000	 0.000000
0.235352	 0.657992	 40.904373	 4.000000	 0.000000
0.250891	 0.188074	 41.020464	 3.700000	 0.000000
0.635769	 0.597681	 41.141134	 4.000000	 0.000000
0.395991	 0.162003	 41.214089	 3.900000	 0.000000
0.319854	 0.518230	 41.301100	 4.000000	 0.000000
0.679462	 0.470041	 41.404773	 4.400000	 0.000000
0.993987	 0.084176	 41.500392	 4.200000	 0.000000
0.910783	 0.245631	 41.601690	 4.100000	 0.000000
0.029455	 0.847436	 41.706077	 4.500000	 0.000000
0.924953	 0.023881	 41.803104	 4.100000	 0.000000
0.007135	 0.907774	 41.903376	 4.600000	 0.000000
0.484920	 0.327790	 42.005776	 4.200000	 0.000000
0.362205	 0.114772	 42.101999	 4.600000	 0.000000
0.414475	 0.298286	 42.207959	 4.800000	 0.000000
0.267709	 0.348547	 42.311588	 5.200000	 0.000000
0.427697	 0.317816	 42.403785	 5.200000	 0.000000
0.058243	 0.500836	 42.501821	 5.200000	 0.000000
0.222142	 0.442103	 42.600359	 4.900000	 0.000000
0.564377	 0.793673	 42.707161	 4.700000	 0.000000
0.427924	 0.009402	 42.807153	 4.500000	 0.000000
0.008876	 0.987523	 42.909761	 3.900000	 0.000000
0.815505	 0.380510	 43.009987	 3.700000	 0.000000
0.380349	 0.783800	 43.102147	 3.800000	 0.000000
0.454059	 0.619562	 43.204262	 3.900000	 0.000000
0.276374	 0.594541	 43.321977	 4.100000	 0.000000
0.269138	 0.771971	 43.407943	 3.900000	 0.000000
0.179019	 0.475772	 43.503204	 4.100000	 0.000000
0.655607	 0.858045	 43.602417	 4.400000	 0.000000
0.549172	 0.853758	 43.700435	 4.100000	 0.000000
0.364576	 0.462966	 43.804372	 4.100000	 0.000000
0.000134	 0.162214	 43.904661	 4.400000	 0.000000
0.627105	 0.442403	 44.000187	 4.400000	 0.000000
0.327964	 0.083008	 44.103597	 4.800000	 0.000000
0.677992	 0.401561	 44.202307	 5.000000	 0.000000
0.397535	 0.071615	 44.300566	 5.200000	 0.000000
0.298128	 0.239827	 44.408201	 5.700000	 0.000000
0.784229	 0.336764	 44.508951	 5.500000	 0.000000
0.206505	 0.859588	 44.603809	 5.700000	 0.000000
0.196971	 0.429898	 44.710561	 5.400000	 0.000000
0.175402	 0.102807	 44.810008	 5.600000	 0.000000
0.767452	 0.521036	 44.900808	 6.000000	 0.000000
0.360992	 0.155099	 45.035482	 6.100000	 0.000000
0.232042	 0.185494	 45.109111	 6.200000	 0.000000
0.111592	 0.785696	 45.209268	 6.100000	 0.000000
0.805619	 0.040695	 45.302358	 5.900000	 0.000000
0.589596	 0.824459	 45.440322	 5.600000	 0.000000
0.438934	 0.179847	 45.510892	 5.600000	 0.000000
0.003811	 0.031367	 45.600836	 5.100000	 0.000000
0.141308	 0.775835	 45.702635	 5.100000	 0.000000
0.103038	 0.279595	 45.801110	 4.900000	 0.000000
0.065703	 0.581820	 45.927200	 4.700000	 0.000000
0.169956	 0.787731	 46.030165	 4.500000	 0.000000
0.511083	 0.943967	 46.101585	 4.700000	 0.000000
0.038958	 0.457693	 46.200089	 4.400000	 0.000000
0.915744	 0.704520	 46.305929	 4.700000	 0.000000
0.764174	 0.187753	 46.429423	 5.200000	 0.000000
0.156651	 0.672111	 46.502537	 5.800000	 0.000000
0.396075	 0.701550	 46.611055	 5.600000	 0.000000
0.347496	 0.335899	 46.714351	 5.400000	 0.000000
0.652521	 0.323968	 46.802240	 5.400000	 0.000000
0.687019	 0.293433	 46.900806	 5.500000	 0.000000
0.860080	 0.737745	 47.000289	 5.700000	 0.000000
0.658452	 0.193616	 47.119831	 5.000000	 0.000000
0.660308	 0.836786	 47.201549	 4.800000	 0.000000
0.371883	 0.319826	 47.301830	 5.100000	 0.000000
0.204294	 0.456403	 47.401465	 5.000000	 0.000000
0.885948	 0.205971	 47.516860	 5.300000	 0.000000
0.562078	 0.988088	 47.602925	 5.100000	 0.000000
0.318048	 0.042568	 47.708859	 4.700000	 0.000000
0.551595	 0.244180	 47.800186	 4.700000	 0.000000
0.228861	 0.904652	 47.902342	 5.100000	 0.000000
0.634742	 0.696943	 48.015177	 4.900000	 0.000000
0.448706	 0.103937	 48.119748	 4.700000	 0.000000
